intent_id,card_id,cycle_id,intended_fps_id,timestamp,commodity,delivery_mode
INT-2026-10-KA-001262,RC-KA-001262,2026-10,FPS-KA-BAL-0002,2026-09-09T18:47:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001263,RC-KA-001263,2026-10,FPS-KA-BAL-0003,2026-09-03T03:20:21Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001264,RC-KA-001264,2026-10,FPS-KA-BAL-0004,2026-09-11T14:24:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001265,RC-KA-001265,2026-10,FPS-KA-BAL-0005,2026-09-03T13:40:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001266,RC-KA-001266,2026-10,FPS-KA-BAL-0006,2026-09-06T21:44:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001267,RC-KA-001267,2026-10,FPS-KA-BAL-0007,2026-09-11T13:47:59Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001268,RC-KA-001268,2026-10,FPS-KA-BAL-0008,2026-09-10T17:16:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001269,RC-KA-001269,2026-10,FPS-KA-BAL-0009,2026-09-13T17:13:49Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001270,RC-KA-001270,2026-10,FPS-KA-BAL-0010,2026-09-02T21:48:54Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001271,RC-KA-001271,2026-10,FPS-KA-BAL-0011,2026-09-10T14:33:02Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001272,RC-KA-001272,2026-10,FPS-KA-BAL-0012,2026-09-08T12:44:52Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001273,RC-KA-001273,2026-10,FPS-KA-BAL-0013,2026-09-09T05:46:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001274,RC-KA-001274,2026-10,FPS-KA-BAL-0014,2026-09-06T09:04:30Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001275,RC-KA-001275,2026-10,FPS-KA-BAL-0015,2026-09-09T02:01:35Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001276,RC-KA-001276,2026-10,FPS-KA-BAL-0016,2026-09-05T01:56:39Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001277,RC-KA-001277,2026-10,FPS-KA-BAL-0017,2026-09-02T20:29:39Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001278,RC-KA-001278,2026-10,FPS-KA-BAL-0018,2026-09-13T09:22:41Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001279,RC-KA-001279,2026-10,FPS-KA-BAL-0019,2026-09-03T18:25:31Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001280,RC-KA-001280,2026-10,FPS-KA-BAL-0020,2026-09-13T21:05:58Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001281,RC-KA-001281,2026-10,FPS-KA-BEL-0001,2026-09-13T09:04:06Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001282,RC-KA-001282,2026-10,FPS-KA-BEL-0002,2026-09-05T16:57:25Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001283,RC-KA-001283,2026-10,FPS-KA-BEL-0003,2026-09-09T11:31:33Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001284,RC-KA-001284,2026-10,FPS-KA-BEL-0004,2026-09-09T12:31:49Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001285,RC-KA-001285,2026-10,FPS-KA-BEL-0005,2026-09-04T14:02:08Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001286,RC-KA-001286,2026-10,FPS-KA-BEL-0006,2026-09-06T17:38:11Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001287,RC-KA-001287,2026-10,FPS-KA-BEL-0007,2026-09-03T11:53:16Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001288,RC-KA-001288,2026-10,FPS-KA-BEL-0008,2026-09-04T13:18:35Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001289,RC-KA-001289,2026-10,FPS-KA-BEL-0009,2026-09-07T05:06:44Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001290,RC-KA-001290,2026-10,FPS-KA-BEL-0010,2026-09-05T18:55:08Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001291,RC-KA-001291,2026-10,FPS-KA-BEL-0011,2026-09-05T05:04:13Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001292,RC-KA-001292,2026-10,FPS-KA-BEL-0012,2026-09-04T17:03:11Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001293,RC-KA-001293,2026-10,FPS-KA-BEL-0013,2026-09-02T19:53:47Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001294,RC-KA-001294,2026-10,FPS-KA-BEL-0014,2026-09-05T07:11:42Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001295,RC-KA-001295,2026-10,FPS-KA-BEL-0015,2026-09-12T23:50:38Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001296,RC-KA-001296,2026-10,FPS-KA-BEL-0016,2026-09-12T06:16:20Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001297,RC-KA-001297,2026-10,FPS-KA-BEL-0017,2026-09-11T21:30:22Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001298,RC-KA-001298,2026-10,FPS-KA-BEL-0018,2026-09-08T20:16:56Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001299,RC-KA-001299,2026-10,FPS-KA-BEL-0019,2026-09-08T16:09:51Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001300,RC-KA-001300,2026-10,FPS-KA-BEL-0020,2026-09-04T15:56:20Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001301,RC-KA-001301,2026-10,FPS-KA-BLR-R-0001,2026-09-11T16:10:49Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001302,RC-KA-001302,2026-10,FPS-KA-BLR-R-0002,2026-09-02T15:46:46Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001303,RC-KA-001303,2026-10,FPS-KA-BLR-R-0003,2026-09-12T09:09:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001304,RC-KA-001304,2026-10,FPS-KA-BLR-R-0004,2026-09-11T17:36:17Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001305,RC-KA-001305,2026-10,FPS-KA-BLR-R-0005,2026-09-08T08:24:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001306,RC-KA-001306,2026-10,FPS-KA-BLR-R-0006,2026-09-07T16:00:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001307,RC-KA-001307,2026-10,FPS-KA-BLR-R-0007,2026-09-02T08:43:21Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001308,RC-KA-001308,2026-10,FPS-KA-BLR-R-0008,2026-09-09T13:01:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001309,RC-KA-001309,2026-10,FPS-KA-BLR-R-0009,2026-09-13T07:32:42Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001310,RC-KA-001310,2026-10,FPS-KA-BLR-R-0010,2026-09-02T19:13:09Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001311,RC-KA-001311,2026-10,FPS-KA-BLR-R-0011,2026-09-08T12:49:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001312,RC-KA-001312,2026-10,FPS-KA-BLR-R-0012,2026-09-12T04:59:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001313,RC-KA-001313,2026-10,FPS-KA-BLR-R-0013,2026-09-11T23:15:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001314,RC-KA-001314,2026-10,FPS-KA-BLR-R-0014,2026-09-01T21:54:28Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001315,RC-KA-001315,2026-10,FPS-KA-BLR-R-0015,2026-09-02T09:08:27Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001316,RC-KA-001316,2026-10,FPS-KA-BLR-R-0016,2026-09-09T22:48:18Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001317,RC-KA-001317,2026-10,FPS-KA-BLR-R-0017,2026-09-07T23:14:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001318,RC-KA-001318,2026-10,FPS-KA-BLR-R-0018,2026-09-02T20:41:56Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001319,RC-KA-001319,2026-10,FPS-KA-BLR-R-0019,2026-09-03T04:36:05Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001320,RC-KA-001320,2026-10,FPS-KA-BLR-R-0020,2026-09-13T07:23:18Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001321,RC-KA-001321,2026-10,FPS-KA-BLR-U-0001,2026-09-10T07:58:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001322,RC-KA-001322,2026-10,FPS-KA-BLR-U-0002,2026-09-12T05:32:56Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001323,RC-KA-001323,2026-10,FPS-KA-BLR-U-0003,2026-09-01T23:53:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001324,RC-KA-001324,2026-10,FPS-KA-BLR-U-0004,2026-09-11T21:59:19Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001325,RC-KA-001325,2026-10,FPS-KA-BLR-U-0005,2026-09-05T13:39:26Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001326,RC-KA-001326,2026-10,FPS-KA-BLR-U-0006,2026-09-08T19:18:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001327,RC-KA-001327,2026-10,FPS-KA-BLR-U-0007,2026-09-12T13:04:26Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001328,RC-KA-001328,2026-10,FPS-KA-BLR-U-0008,2026-09-13T04:04:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001329,RC-KA-001329,2026-10,FPS-KA-BLR-U-0009,2026-09-04T15:52:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001330,RC-KA-001330,2026-10,FPS-KA-BLR-U-0010,2026-09-02T12:02:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001331,RC-KA-001331,2026-10,FPS-KA-BLR-U-0011,2026-09-11T22:26:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001332,RC-KA-001332,2026-10,FPS-KA-BLR-U-0012,2026-09-03T12:17:39Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001333,RC-KA-001333,2026-10,FPS-KA-BLR-U-0013,2026-09-09T08:04:01Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001334,RC-KA-001334,2026-10,FPS-KA-BLR-U-0014,2026-09-03T01:07:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001335,RC-KA-001335,2026-10,FPS-KA-BLR-U-0015,2026-09-13T05:55:15Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001336,RC-KA-001336,2026-10,FPS-KA-BLR-U-0016,2026-09-05T04:31:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001337,RC-KA-001337,2026-10,FPS-KA-BLR-U-0017,2026-09-01T22:48:06Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001338,RC-KA-001338,2026-10,FPS-KA-BLR-U-0018,2026-09-07T00:19:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001339,RC-KA-001339,2026-10,FPS-KA-BLR-U-0019,2026-09-11T15:00:45Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001340,RC-KA-001340,2026-10,FPS-KA-BLR-U-0020,2026-09-11T15:58:54Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001341,RC-KA-001341,2026-10,FPS-KA-BID-0001,2026-09-13T17:17:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001342,RC-KA-001342,2026-10,FPS-KA-BID-0002,2026-09-13T16:31:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001343,RC-KA-001343,2026-10,FPS-KA-BID-0003,2026-09-04T20:28:34Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001344,RC-KA-001344,2026-10,FPS-KA-BID-0004,2026-09-09T19:59:09Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001345,RC-KA-001345,2026-10,FPS-KA-BID-0005,2026-09-10T01:12:07Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001346,RC-KA-001346,2026-10,FPS-KA-BID-0006,2026-09-07T20:47:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001347,RC-KA-001347,2026-10,FPS-KA-BID-0007,2026-09-10T09:41:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001348,RC-KA-001348,2026-10,FPS-KA-BID-0008,2026-09-10T22:07:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001349,RC-KA-001349,2026-10,FPS-KA-BID-0009,2026-09-09T05:06:47Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001350,RC-KA-001350,2026-10,FPS-KA-BID-0010,2026-09-02T06:30:18Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001351,RC-KA-001351,2026-10,FPS-KA-BID-0011,2026-09-09T02:56:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001352,RC-KA-001352,2026-10,FPS-KA-BID-0012,2026-09-02T14:23:47Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001353,RC-KA-001353,2026-10,FPS-KA-BID-0013,2026-09-09T00:03:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001354,RC-KA-001354,2026-10,FPS-KA-BID-0014,2026-09-03T07:03:13Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001355,RC-KA-001355,2026-10,FPS-KA-BID-0015,2026-09-10T09:11:23Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001356,RC-KA-001356,2026-10,FPS-KA-BID-0016,2026-09-07T21:31:39Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001357,RC-KA-001357,2026-10,FPS-KA-BID-0017,2026-09-07T02:47:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001358,RC-KA-001358,2026-10,FPS-KA-BID-0018,2026-09-04T15:35:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001359,RC-KA-001359,2026-10,FPS-KA-BID-0019,2026-09-09T02:11:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001360,RC-KA-001360,2026-10,FPS-KA-BID-0020,2026-09-02T23:28:42Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001361,RC-KA-001361,2026-10,FPS-KA-CHA-0001,2026-09-04T10:23:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001362,RC-KA-001362,2026-10,FPS-KA-CHA-0002,2026-09-09T11:47:07Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001363,RC-KA-001363,2026-10,FPS-KA-CHA-0003,2026-09-08T12:43:23Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001364,RC-KA-001364,2026-10,FPS-KA-CHA-0004,2026-09-10T12:19:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001365,RC-KA-001365,2026-10,FPS-KA-CHA-0005,2026-09-04T03:07:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001366,RC-KA-001366,2026-10,FPS-KA-CHA-0006,2026-09-03T01:21:08Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001367,RC-KA-001367,2026-10,FPS-KA-CHA-0007,2026-09-08T12:20:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001368,RC-KA-001368,2026-10,FPS-KA-CHA-0008,2026-09-10T03:25:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001369,RC-KA-001369,2026-10,FPS-KA-CHA-0009,2026-09-08T23:21:05Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001370,RC-KA-001370,2026-10,FPS-KA-CHA-0010,2026-09-04T02:26:42Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001371,RC-KA-001371,2026-10,FPS-KA-CHA-0011,2026-09-13T18:38:46Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001372,RC-KA-001372,2026-10,FPS-KA-CHA-0012,2026-09-03T06:26:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001373,RC-KA-001373,2026-10,FPS-KA-CHA-0013,2026-09-11T06:39:07Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001374,RC-KA-001374,2026-10,FPS-KA-CHA-0014,2026-09-13T08:12:57Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001375,RC-KA-001375,2026-10,FPS-KA-CHA-0015,2026-09-09T18:46:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001376,RC-KA-001376,2026-10,FPS-KA-CHA-0016,2026-09-01T10:37:12Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001377,RC-KA-001377,2026-10,FPS-KA-CHA-0017,2026-09-09T19:13:42Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001378,RC-KA-001378,2026-10,FPS-KA-CHA-0018,2026-09-08T11:55:39Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001379,RC-KA-001379,2026-10,FPS-KA-CHA-0019,2026-09-05T09:00:38Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001380,RC-KA-001380,2026-10,FPS-KA-CHA-0020,2026-09-06T04:46:34Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001381,RC-KA-001381,2026-10,FPS-KA-CHB-0001,2026-09-09T07:04:24Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001382,RC-KA-001382,2026-10,FPS-KA-CHB-0002,2026-09-12T19:16:24Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001383,RC-KA-001383,2026-10,FPS-KA-CHB-0003,2026-09-05T15:51:04Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001384,RC-KA-001384,2026-10,FPS-KA-CHB-0004,2026-09-06T11:58:15Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001385,RC-KA-001385,2026-10,FPS-KA-CHB-0005,2026-09-04T08:08:15Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001386,RC-KA-001386,2026-10,FPS-KA-CHB-0006,2026-09-04T18:15:43Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001387,RC-KA-001387,2026-10,FPS-KA-CHB-0007,2026-09-02T20:57:06Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001388,RC-KA-001388,2026-10,FPS-KA-CHB-0008,2026-09-08T04:18:40Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001389,RC-KA-001389,2026-10,FPS-KA-CHB-0009,2026-09-03T10:55:07Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001390,RC-KA-001390,2026-10,FPS-KA-CHB-0010,2026-09-13T07:45:02Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001391,RC-KA-001391,2026-10,FPS-KA-CHB-0011,2026-09-13T18:43:36Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001392,RC-KA-001392,2026-10,FPS-KA-CHB-0012,2026-09-01T21:59:22Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001393,RC-KA-001393,2026-10,FPS-KA-CHB-0013,2026-09-09T04:10:46Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001394,RC-KA-001394,2026-10,FPS-KA-CHB-0014,2026-09-04T04:20:29Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001395,RC-KA-001395,2026-10,FPS-KA-CHB-0015,2026-09-10T03:27:18Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-001396,RC-KA-001396,2026-10,FPS-KA-CHB-0016,2026-09-04T17:51:31Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001397,RC-KA-001397,2026-10,FPS-KA-CHB-0017,2026-09-04T22:30:57Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001398,RC-KA-001398,2026-10,FPS-KA-CHB-0018,2026-09-05T09:21:01Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001399,RC-KA-001399,2026-10,FPS-KA-CHB-0019,2026-09-05T00:26:00Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001400,RC-KA-001400,2026-10,FPS-KA-CHB-0020,2026-09-11T14:57:47Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-001401,RC-KA-001401,2026-10,FPS-KA-CHK-0001,2026-09-02T01:27:09Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001402,RC-KA-001402,2026-10,FPS-KA-CHK-0002,2026-09-10T23:20:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001403,RC-KA-001403,2026-10,FPS-KA-CHK-0003,2026-09-09T20:13:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001404,RC-KA-001404,2026-10,FPS-KA-CHK-0004,2026-09-06T18:22:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001405,RC-KA-001405,2026-10,FPS-KA-CHK-0005,2026-09-11T18:45:52Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001406,RC-KA-001406,2026-10,FPS-KA-CHK-0006,2026-09-07T21:58:57Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001407,RC-KA-001407,2026-10,FPS-KA-CHK-0007,2026-09-11T21:31:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001408,RC-KA-001408,2026-10,FPS-KA-CHK-0008,2026-09-06T16:18:59Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001409,RC-KA-001409,2026-10,FPS-KA-CHK-0009,2026-09-13T23:05:02Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001410,RC-KA-001410,2026-10,FPS-KA-CHK-0010,2026-09-06T19:19:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001411,RC-KA-001411,2026-10,FPS-KA-CHK-0011,2026-09-08T12:16:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001412,RC-KA-001412,2026-10,FPS-KA-CHK-0012,2026-09-12T09:13:17Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001413,RC-KA-001413,2026-10,FPS-KA-CHK-0013,2026-09-05T17:01:21Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001414,RC-KA-001414,2026-10,FPS-KA-CHK-0014,2026-09-09T22:16:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001415,RC-KA-001415,2026-10,FPS-KA-CHK-0015,2026-09-11T16:39:59Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001416,RC-KA-001416,2026-10,FPS-KA-CHK-0016,2026-09-12T04:56:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001417,RC-KA-001417,2026-10,FPS-KA-CHK-0017,2026-09-07T20:08:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001418,RC-KA-001418,2026-10,FPS-KA-CHK-0018,2026-09-10T06:27:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001419,RC-KA-001419,2026-10,FPS-KA-CHK-0019,2026-09-13T04:57:51Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001420,RC-KA-001420,2026-10,FPS-KA-CHK-0020,2026-09-13T19:16:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001421,RC-KA-001421,2026-10,FPS-KA-CHI-0001,2026-09-11T03:53:15Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001422,RC-KA-001422,2026-10,FPS-KA-CHI-0002,2026-09-04T22:24:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001423,RC-KA-001423,2026-10,FPS-KA-CHI-0003,2026-09-05T20:19:56Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001424,RC-KA-001424,2026-10,FPS-KA-CHI-0004,2026-09-04T08:37:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001425,RC-KA-001425,2026-10,FPS-KA-CHI-0005,2026-09-07T01:38:14Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001426,RC-KA-001426,2026-10,FPS-KA-CHI-0006,2026-09-02T06:23:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001427,RC-KA-001427,2026-10,FPS-KA-CHI-0007,2026-09-12T15:57:51Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001428,RC-KA-001428,2026-10,FPS-KA-CHI-0008,2026-09-10T00:14:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001429,RC-KA-001429,2026-10,FPS-KA-CHI-0009,2026-09-03T11:45:46Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001430,RC-KA-001430,2026-10,FPS-KA-CHI-0010,2026-09-13T12:32:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001431,RC-KA-001431,2026-10,FPS-KA-CHI-0011,2026-09-04T00:37:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001432,RC-KA-001432,2026-10,FPS-KA-CHI-0012,2026-09-07T22:03:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001433,RC-KA-001433,2026-10,FPS-KA-CHI-0013,2026-09-03T00:51:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001434,RC-KA-001434,2026-10,FPS-KA-CHI-0014,2026-09-04T21:23:19Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001435,RC-KA-001435,2026-10,FPS-KA-CHI-0015,2026-09-07T14:54:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001436,RC-KA-001436,2026-10,FPS-KA-CHI-0016,2026-09-11T21:44:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001437,RC-KA-001437,2026-10,FPS-KA-CHI-0017,2026-09-13T11:02:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001438,RC-KA-001438,2026-10,FPS-KA-CHI-0018,2026-09-04T13:50:12Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001439,RC-KA-001439,2026-10,FPS-KA-CHI-0019,2026-09-11T14:50:46Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001440,RC-KA-001440,2026-10,FPS-KA-CHI-0020,2026-09-03T05:25:37Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001441,RC-KA-001441,2026-10,FPS-KA-DK-0001,2026-09-06T09:20:47Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001442,RC-KA-001442,2026-10,FPS-KA-DK-0002,2026-09-11T22:48:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001443,RC-KA-001443,2026-10,FPS-KA-DK-0003,2026-09-09T11:38:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001444,RC-KA-001444,2026-10,FPS-KA-DK-0004,2026-09-01T15:32:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001445,RC-KA-001445,2026-10,FPS-KA-DK-0005,2026-09-11T01:41:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001446,RC-KA-001446,2026-10,FPS-KA-DK-0006,2026-09-02T07:01:27Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001447,RC-KA-001447,2026-10,FPS-KA-DK-0007,2026-09-10T14:57:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001448,RC-KA-001448,2026-10,FPS-KA-DK-0008,2026-09-13T04:26:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001449,RC-KA-001449,2026-10,FPS-KA-DK-0009,2026-09-10T01:50:54Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001450,RC-KA-001450,2026-10,FPS-KA-DK-0010,2026-09-06T17:21:02Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001451,RC-KA-001451,2026-10,FPS-KA-DK-0011,2026-09-10T08:57:29Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001452,RC-KA-001452,2026-10,FPS-KA-DK-0012,2026-09-02T23:32:19Z,Rice,FPS_COLLECTION
INT-2026-10-KA-001453,RC-KA-001453,2026-10,FPS-KA-DK-0013,2026-09-10T02:24:08Z,Rice,FPS_COLLECTION
