fps_id,district,cycle_id,commodity,demand_quantity_kg,allocated_quota_kg,portability_inflow_kg,portability_outflow_kg,lifted_quantity_kg
FPS-KA-CHI-0019,Chitradurga,2025-11,Rice,165,165,5,0,170
FPS-KA-CHI-0019,Chitradurga,2025-11,Wheat,205,205,5,0,210
FPS-KA-CHI-0019,Chitradurga,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-CHI-0019,Chitradurga,2025-12,Rice,150,140,5,0,145
FPS-KA-CHI-0019,Chitradurga,2025-12,Wheat,195,200,5,0,200
FPS-KA-CHI-0019,Chitradurga,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-CHI-0019,Chitradurga,2026-01,Rice,155,155,0,5,150
FPS-KA-CHI-0019,Chitradurga,2026-01,Wheat,210,215,5,0,215
FPS-KA-CHI-0019,Chitradurga,2026-01,Coarse Grains,15,15,0,5,10
FPS-KA-CHI-0019,Chitradurga,2026-02,Rice,175,180,5,5,175
FPS-KA-CHI-0019,Chitradurga,2026-02,Wheat,215,205,0,0,205
FPS-KA-CHI-0019,Chitradurga,2026-02,Coarse Grains,15,15,0,5,10
FPS-KA-CHI-0019,Chitradurga,2026-03,Rice,180,175,5,5,180
FPS-KA-CHI-0019,Chitradurga,2026-03,Wheat,200,195,5,0,200
FPS-KA-CHI-0019,Chitradurga,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-CHI-0019,Chitradurga,2026-04,Rice,170,175,0,0,170
FPS-KA-CHI-0019,Chitradurga,2026-04,Wheat,215,210,5,5,215
FPS-KA-CHI-0019,Chitradurga,2026-04,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0019,Chitradurga,2026-05,Rice,155,145,0,0,145
FPS-KA-CHI-0019,Chitradurga,2026-05,Wheat,210,210,5,0,215
FPS-KA-CHI-0019,Chitradurga,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-CHI-0019,Chitradurga,2026-06,Rice,160,155,5,5,160
FPS-KA-CHI-0019,Chitradurga,2026-06,Wheat,200,195,0,5,195
FPS-KA-CHI-0019,Chitradurga,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0019,Chitradurga,2026-07,Rice,150,150,0,5,145
FPS-KA-CHI-0019,Chitradurga,2026-07,Wheat,190,180,5,0,185
FPS-KA-CHI-0019,Chitradurga,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0019,Chitradurga,2026-08,Rice,140,140,5,0,145
FPS-KA-CHI-0019,Chitradurga,2026-08,Wheat,190,185,0,5,185
FPS-KA-CHI-0019,Chitradurga,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-CHI-0020,Chitradurga,2025-09,Rice,215,205,5,0,210
FPS-KA-CHI-0020,Chitradurga,2025-09,Wheat,130,125,5,0,130
FPS-KA-CHI-0020,Chitradurga,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-CHI-0020,Chitradurga,2025-10,Rice,230,225,0,5,225
FPS-KA-CHI-0020,Chitradurga,2025-10,Wheat,135,130,0,0,130
FPS-KA-CHI-0020,Chitradurga,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0020,Chitradurga,2025-11,Rice,210,210,5,0,215
FPS-KA-CHI-0020,Chitradurga,2025-11,Wheat,140,135,5,0,140
FPS-KA-CHI-0020,Chitradurga,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-CHI-0020,Chitradurga,2025-12,Rice,215,215,0,0,215
FPS-KA-CHI-0020,Chitradurga,2025-12,Wheat,145,145,5,0,150
FPS-KA-CHI-0020,Chitradurga,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-CHI-0020,Chitradurga,2026-01,Rice,235,235,5,0,240
FPS-KA-CHI-0020,Chitradurga,2026-01,Wheat,150,155,0,5,145
FPS-KA-CHI-0020,Chitradurga,2026-01,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0020,Chitradurga,2026-02,Rice,240,230,0,5,230
FPS-KA-CHI-0020,Chitradurga,2026-02,Wheat,165,170,5,0,170
FPS-KA-CHI-0020,Chitradurga,2026-02,Coarse Grains,20,20,0,5,15
FPS-KA-CHI-0020,Chitradurga,2026-03,Rice,265,255,5,5,260
FPS-KA-CHI-0020,Chitradurga,2026-03,Wheat,170,170,5,0,175
FPS-KA-CHI-0020,Chitradurga,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-CHI-0020,Chitradurga,2026-04,Rice,220,220,0,0,220
FPS-KA-CHI-0020,Chitradurga,2026-04,Wheat,160,155,5,0,160
FPS-KA-CHI-0020,Chitradurga,2026-04,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0020,Chitradurga,2026-05,Rice,230,225,5,0,230
FPS-KA-CHI-0020,Chitradurga,2026-05,Wheat,140,140,5,0,145
FPS-KA-CHI-0020,Chitradurga,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-CHI-0020,Chitradurga,2026-06,Rice,215,215,0,0,215
FPS-KA-CHI-0020,Chitradurga,2026-06,Wheat,155,160,0,5,150
FPS-KA-CHI-0020,Chitradurga,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-CHI-0020,Chitradurga,2026-07,Rice,225,230,0,0,225
FPS-KA-CHI-0020,Chitradurga,2026-07,Wheat,135,135,5,5,135
FPS-KA-CHI-0020,Chitradurga,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-CHI-0020,Chitradurga,2026-08,Rice,210,210,5,0,215
FPS-KA-CHI-0020,Chitradurga,2026-08,Wheat,145,145,0,0,145
FPS-KA-CHI-0020,Chitradurga,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0001,Dakshina Kannada,2025-09,Rice,130,130,5,5,130
FPS-KA-DK-0001,Dakshina Kannada,2025-09,Wheat,195,185,0,5,185
FPS-KA-DK-0001,Dakshina Kannada,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0001,Dakshina Kannada,2025-10,Rice,135,130,5,0,135
FPS-KA-DK-0001,Dakshina Kannada,2025-10,Wheat,195,200,5,0,200
FPS-KA-DK-0001,Dakshina Kannada,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0001,Dakshina Kannada,2025-11,Rice,140,130,0,0,130
FPS-KA-DK-0001,Dakshina Kannada,2025-11,Wheat,200,190,0,0,190
FPS-KA-DK-0001,Dakshina Kannada,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0001,Dakshina Kannada,2025-12,Rice,155,160,0,0,155
FPS-KA-DK-0001,Dakshina Kannada,2025-12,Wheat,200,190,0,0,190
FPS-KA-DK-0001,Dakshina Kannada,2025-12,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0001,Dakshina Kannada,2026-01,Rice,160,165,0,0,160
FPS-KA-DK-0001,Dakshina Kannada,2026-01,Wheat,210,200,5,0,205
FPS-KA-DK-0001,Dakshina Kannada,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-DK-0001,Dakshina Kannada,2026-02,Rice,170,175,5,0,175
FPS-KA-DK-0001,Dakshina Kannada,2026-02,Wheat,225,230,5,5,225
FPS-KA-DK-0001,Dakshina Kannada,2026-02,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0001,Dakshina Kannada,2026-03,Rice,170,175,0,0,170
FPS-KA-DK-0001,Dakshina Kannada,2026-03,Wheat,215,215,0,0,215
FPS-KA-DK-0001,Dakshina Kannada,2026-03,Coarse Grains,20,20,5,5,20
FPS-KA-DK-0001,Dakshina Kannada,2026-04,Rice,145,150,0,5,140
FPS-KA-DK-0001,Dakshina Kannada,2026-04,Wheat,195,190,0,0,190
FPS-KA-DK-0001,Dakshina Kannada,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0001,Dakshina Kannada,2026-05,Rice,160,160,0,5,155
FPS-KA-DK-0001,Dakshina Kannada,2026-05,Wheat,195,200,5,0,200
FPS-KA-DK-0001,Dakshina Kannada,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0001,Dakshina Kannada,2026-06,Rice,160,160,5,0,165
FPS-KA-DK-0001,Dakshina Kannada,2026-06,Wheat,180,180,5,5,180
FPS-KA-DK-0001,Dakshina Kannada,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0001,Dakshina Kannada,2026-07,Rice,160,165,5,5,160
FPS-KA-DK-0001,Dakshina Kannada,2026-07,Wheat,195,190,5,0,195
FPS-KA-DK-0001,Dakshina Kannada,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0001,Dakshina Kannada,2026-08,Rice,140,145,5,5,140
FPS-KA-DK-0001,Dakshina Kannada,2026-08,Wheat,185,185,5,0,190
FPS-KA-DK-0001,Dakshina Kannada,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0002,Dakshina Kannada,2025-09,Rice,130,130,5,0,135
FPS-KA-DK-0002,Dakshina Kannada,2025-09,Wheat,230,225,5,0,230
FPS-KA-DK-0002,Dakshina Kannada,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0002,Dakshina Kannada,2025-10,Rice,135,125,5,0,130
FPS-KA-DK-0002,Dakshina Kannada,2025-10,Wheat,255,250,0,5,250
FPS-KA-DK-0002,Dakshina Kannada,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0002,Dakshina Kannada,2025-11,Rice,140,135,5,5,140
FPS-KA-DK-0002,Dakshina Kannada,2025-11,Wheat,260,250,5,0,255
FPS-KA-DK-0002,Dakshina Kannada,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0002,Dakshina Kannada,2025-12,Rice,145,140,0,5,140
FPS-KA-DK-0002,Dakshina Kannada,2025-12,Wheat,255,255,5,5,255
FPS-KA-DK-0002,Dakshina Kannada,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0002,Dakshina Kannada,2026-01,Rice,145,145,5,0,150
FPS-KA-DK-0002,Dakshina Kannada,2026-01,Wheat,290,285,5,0,290
FPS-KA-DK-0002,Dakshina Kannada,2026-01,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0002,Dakshina Kannada,2026-02,Rice,145,140,0,0,140
FPS-KA-DK-0002,Dakshina Kannada,2026-02,Wheat,275,265,5,5,270
FPS-KA-DK-0002,Dakshina Kannada,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0002,Dakshina Kannada,2026-03,Rice,155,155,0,0,155
FPS-KA-DK-0002,Dakshina Kannada,2026-03,Wheat,275,270,0,0,270
FPS-KA-DK-0002,Dakshina Kannada,2026-03,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0002,Dakshina Kannada,2026-04,Rice,145,145,0,5,140
FPS-KA-DK-0002,Dakshina Kannada,2026-04,Wheat,260,245,5,0,250
FPS-KA-DK-0002,Dakshina Kannada,2026-04,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0002,Dakshina Kannada,2026-05,Rice,140,140,0,0,140
FPS-KA-DK-0002,Dakshina Kannada,2026-05,Wheat,285,290,5,0,290
FPS-KA-DK-0002,Dakshina Kannada,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0002,Dakshina Kannada,2026-06,Rice,140,135,5,0,140
FPS-KA-DK-0002,Dakshina Kannada,2026-06,Wheat,255,245,5,0,250
FPS-KA-DK-0002,Dakshina Kannada,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0002,Dakshina Kannada,2026-07,Rice,150,150,0,0,150
FPS-KA-DK-0002,Dakshina Kannada,2026-07,Wheat,275,280,0,5,270
FPS-KA-DK-0002,Dakshina Kannada,2026-07,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0002,Dakshina Kannada,2026-08,Rice,145,140,5,0,145
FPS-KA-DK-0002,Dakshina Kannada,2026-08,Wheat,230,235,5,0,235
FPS-KA-DK-0002,Dakshina Kannada,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0003,Dakshina Kannada,2025-09,Rice,200,190,5,5,195
FPS-KA-DK-0003,Dakshina Kannada,2025-09,Wheat,195,190,0,0,190
FPS-KA-DK-0003,Dakshina Kannada,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0003,Dakshina Kannada,2025-10,Rice,210,210,0,0,210
FPS-KA-DK-0003,Dakshina Kannada,2025-10,Wheat,210,200,5,5,205
FPS-KA-DK-0003,Dakshina Kannada,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0003,Dakshina Kannada,2025-11,Rice,210,210,5,0,215
FPS-KA-DK-0003,Dakshina Kannada,2025-11,Wheat,220,215,5,0,220
FPS-KA-DK-0003,Dakshina Kannada,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0003,Dakshina Kannada,2025-12,Rice,240,225,0,0,225
FPS-KA-DK-0003,Dakshina Kannada,2025-12,Wheat,200,195,5,5,200
FPS-KA-DK-0003,Dakshina Kannada,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0003,Dakshina Kannada,2026-01,Rice,235,235,5,0,240
FPS-KA-DK-0003,Dakshina Kannada,2026-01,Wheat,230,220,5,0,225
FPS-KA-DK-0003,Dakshina Kannada,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0003,Dakshina Kannada,2026-02,Rice,235,225,0,5,225
FPS-KA-DK-0003,Dakshina Kannada,2026-02,Wheat,230,235,5,0,235
FPS-KA-DK-0003,Dakshina Kannada,2026-02,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0003,Dakshina Kannada,2026-03,Rice,230,225,5,5,230
FPS-KA-DK-0003,Dakshina Kannada,2026-03,Wheat,240,240,0,5,235
FPS-KA-DK-0003,Dakshina Kannada,2026-03,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0003,Dakshina Kannada,2026-04,Rice,245,235,0,0,235
FPS-KA-DK-0003,Dakshina Kannada,2026-04,Wheat,200,195,0,0,195
FPS-KA-DK-0003,Dakshina Kannada,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0003,Dakshina Kannada,2026-05,Rice,240,240,5,0,245
FPS-KA-DK-0003,Dakshina Kannada,2026-05,Wheat,195,185,5,5,190
FPS-KA-DK-0003,Dakshina Kannada,2026-05,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0003,Dakshina Kannada,2026-06,Rice,225,230,5,0,230
FPS-KA-DK-0003,Dakshina Kannada,2026-06,Wheat,215,220,5,5,215
FPS-KA-DK-0003,Dakshina Kannada,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0003,Dakshina Kannada,2026-07,Rice,210,210,5,5,210
FPS-KA-DK-0003,Dakshina Kannada,2026-07,Wheat,195,195,5,5,195
FPS-KA-DK-0003,Dakshina Kannada,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0003,Dakshina Kannada,2026-08,Rice,205,205,5,0,210
FPS-KA-DK-0003,Dakshina Kannada,2026-08,Wheat,195,190,5,0,195
FPS-KA-DK-0003,Dakshina Kannada,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0004,Dakshina Kannada,2025-09,Rice,145,140,5,0,145
FPS-KA-DK-0004,Dakshina Kannada,2025-09,Wheat,185,185,0,5,180
FPS-KA-DK-0004,Dakshina Kannada,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0004,Dakshina Kannada,2025-10,Rice,170,170,5,0,175
FPS-KA-DK-0004,Dakshina Kannada,2025-10,Wheat,190,190,0,5,185
FPS-KA-DK-0004,Dakshina Kannada,2025-10,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0004,Dakshina Kannada,2025-11,Rice,155,150,5,0,155
FPS-KA-DK-0004,Dakshina Kannada,2025-11,Wheat,195,195,5,0,200
FPS-KA-DK-0004,Dakshina Kannada,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0004,Dakshina Kannada,2025-12,Rice,160,165,0,5,155
FPS-KA-DK-0004,Dakshina Kannada,2025-12,Wheat,225,220,5,5,225
FPS-KA-DK-0004,Dakshina Kannada,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0004,Dakshina Kannada,2026-01,Rice,175,180,5,5,175
FPS-KA-DK-0004,Dakshina Kannada,2026-01,Wheat,230,225,0,0,225
FPS-KA-DK-0004,Dakshina Kannada,2026-01,Coarse Grains,20,20,0,0,20
FPS-KA-DK-0004,Dakshina Kannada,2026-02,Rice,185,175,5,5,180
FPS-KA-DK-0004,Dakshina Kannada,2026-02,Wheat,230,215,5,5,220
FPS-KA-DK-0004,Dakshina Kannada,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0004,Dakshina Kannada,2026-03,Rice,180,175,0,0,175
FPS-KA-DK-0004,Dakshina Kannada,2026-03,Wheat,225,225,0,5,220
FPS-KA-DK-0004,Dakshina Kannada,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-DK-0004,Dakshina Kannada,2026-04,Rice,165,165,5,0,170
FPS-KA-DK-0004,Dakshina Kannada,2026-04,Wheat,205,205,5,0,210
FPS-KA-DK-0004,Dakshina Kannada,2026-04,Coarse Grains,20,20,5,5,20
FPS-KA-DK-0004,Dakshina Kannada,2026-05,Rice,170,160,0,0,160
FPS-KA-DK-0004,Dakshina Kannada,2026-05,Wheat,215,205,5,5,210
FPS-KA-DK-0004,Dakshina Kannada,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0004,Dakshina Kannada,2026-06,Rice,170,165,0,5,165
FPS-KA-DK-0004,Dakshina Kannada,2026-06,Wheat,220,220,5,5,220
FPS-KA-DK-0004,Dakshina Kannada,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0004,Dakshina Kannada,2026-07,Rice,160,155,5,0,160
FPS-KA-DK-0004,Dakshina Kannada,2026-07,Wheat,220,225,0,0,220
FPS-KA-DK-0004,Dakshina Kannada,2026-07,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0004,Dakshina Kannada,2026-08,Rice,160,155,5,0,160
FPS-KA-DK-0004,Dakshina Kannada,2026-08,Wheat,200,200,0,0,200
FPS-KA-DK-0004,Dakshina Kannada,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0005,Dakshina Kannada,2025-09,Rice,195,190,5,5,195
FPS-KA-DK-0005,Dakshina Kannada,2025-09,Wheat,215,210,0,0,210
FPS-KA-DK-0005,Dakshina Kannada,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0005,Dakshina Kannada,2025-10,Rice,190,180,5,0,185
FPS-KA-DK-0005,Dakshina Kannada,2025-10,Wheat,250,240,0,5,240
FPS-KA-DK-0005,Dakshina Kannada,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0005,Dakshina Kannada,2025-11,Rice,215,220,5,5,215
FPS-KA-DK-0005,Dakshina Kannada,2025-11,Wheat,230,230,5,0,235
FPS-KA-DK-0005,Dakshina Kannada,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0005,Dakshina Kannada,2025-12,Rice,210,210,0,0,210
FPS-KA-DK-0005,Dakshina Kannada,2025-12,Wheat,255,245,5,0,250
FPS-KA-DK-0005,Dakshina Kannada,2025-12,Coarse Grains,20,20,5,5,20
FPS-KA-DK-0005,Dakshina Kannada,2026-01,Rice,230,225,5,0,230
FPS-KA-DK-0005,Dakshina Kannada,2026-01,Wheat,270,260,5,0,265
FPS-KA-DK-0005,Dakshina Kannada,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-DK-0005,Dakshina Kannada,2026-02,Rice,220,220,5,0,225
FPS-KA-DK-0005,Dakshina Kannada,2026-02,Wheat,245,250,5,0,250
FPS-KA-DK-0005,Dakshina Kannada,2026-02,Coarse Grains,20,20,5,0,25
FPS-KA-DK-0005,Dakshina Kannada,2026-03,Rice,210,215,5,5,210
FPS-KA-DK-0005,Dakshina Kannada,2026-03,Wheat,275,275,0,0,275
FPS-KA-DK-0005,Dakshina Kannada,2026-03,Coarse Grains,20,20,0,5,15
FPS-KA-DK-0005,Dakshina Kannada,2026-04,Rice,200,200,0,0,200
FPS-KA-DK-0005,Dakshina Kannada,2026-04,Wheat,240,240,5,5,240
FPS-KA-DK-0005,Dakshina Kannada,2026-04,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0005,Dakshina Kannada,2026-05,Rice,205,205,0,0,205
FPS-KA-DK-0005,Dakshina Kannada,2026-05,Wheat,245,240,5,0,245
FPS-KA-DK-0005,Dakshina Kannada,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0005,Dakshina Kannada,2026-06,Rice,210,210,5,0,215
FPS-KA-DK-0005,Dakshina Kannada,2026-06,Wheat,255,255,0,0,255
FPS-KA-DK-0005,Dakshina Kannada,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0005,Dakshina Kannada,2026-07,Rice,195,190,5,0,195
FPS-KA-DK-0005,Dakshina Kannada,2026-07,Wheat,230,230,5,0,235
FPS-KA-DK-0005,Dakshina Kannada,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0005,Dakshina Kannada,2026-08,Rice,205,205,5,5,205
FPS-KA-DK-0005,Dakshina Kannada,2026-08,Wheat,250,250,5,0,255
FPS-KA-DK-0005,Dakshina Kannada,2026-08,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0006,Dakshina Kannada,2025-09,Rice,210,215,0,0,210
FPS-KA-DK-0006,Dakshina Kannada,2025-09,Wheat,190,190,5,5,190
FPS-KA-DK-0006,Dakshina Kannada,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0006,Dakshina Kannada,2025-10,Rice,210,200,5,0,205
FPS-KA-DK-0006,Dakshina Kannada,2025-10,Wheat,195,195,5,5,195
FPS-KA-DK-0006,Dakshina Kannada,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0006,Dakshina Kannada,2025-11,Rice,210,205,5,5,210
FPS-KA-DK-0006,Dakshina Kannada,2025-11,Wheat,195,195,5,0,200
FPS-KA-DK-0006,Dakshina Kannada,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0006,Dakshina Kannada,2025-12,Rice,250,255,5,0,255
FPS-KA-DK-0006,Dakshina Kannada,2025-12,Wheat,190,190,0,0,190
FPS-KA-DK-0006,Dakshina Kannada,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0006,Dakshina Kannada,2026-01,Rice,230,225,0,0,225
FPS-KA-DK-0006,Dakshina Kannada,2026-01,Wheat,200,200,0,5,195
FPS-KA-DK-0006,Dakshina Kannada,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0006,Dakshina Kannada,2026-02,Rice,255,255,5,0,260
FPS-KA-DK-0006,Dakshina Kannada,2026-02,Wheat,200,200,0,5,195
FPS-KA-DK-0006,Dakshina Kannada,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0006,Dakshina Kannada,2026-03,Rice,235,220,5,0,225
FPS-KA-DK-0006,Dakshina Kannada,2026-03,Wheat,200,205,0,0,200
FPS-KA-DK-0006,Dakshina Kannada,2026-03,Coarse Grains,20,20,0,5,15
FPS-KA-DK-0006,Dakshina Kannada,2026-04,Rice,230,230,0,5,225
FPS-KA-DK-0006,Dakshina Kannada,2026-04,Wheat,210,205,5,5,210
FPS-KA-DK-0006,Dakshina Kannada,2026-04,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0006,Dakshina Kannada,2026-05,Rice,225,215,5,0,220
FPS-KA-DK-0006,Dakshina Kannada,2026-05,Wheat,195,195,5,0,200
FPS-KA-DK-0006,Dakshina Kannada,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0006,Dakshina Kannada,2026-06,Rice,240,240,0,5,235
FPS-KA-DK-0006,Dakshina Kannada,2026-06,Wheat,185,180,5,0,185
FPS-KA-DK-0006,Dakshina Kannada,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0006,Dakshina Kannada,2026-07,Rice,225,220,0,5,220
FPS-KA-DK-0006,Dakshina Kannada,2026-07,Wheat,180,185,5,5,180
FPS-KA-DK-0006,Dakshina Kannada,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0006,Dakshina Kannada,2026-08,Rice,220,225,5,5,220
FPS-KA-DK-0006,Dakshina Kannada,2026-08,Wheat,185,190,0,0,185
FPS-KA-DK-0006,Dakshina Kannada,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0007,Dakshina Kannada,2025-09,Rice,245,250,0,0,245
FPS-KA-DK-0007,Dakshina Kannada,2025-09,Wheat,130,135,0,0,130
FPS-KA-DK-0007,Dakshina Kannada,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0007,Dakshina Kannada,2025-10,Rice,245,235,5,0,240
FPS-KA-DK-0007,Dakshina Kannada,2025-10,Wheat,140,135,5,0,140
FPS-KA-DK-0007,Dakshina Kannada,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0007,Dakshina Kannada,2025-11,Rice,240,240,5,0,245
FPS-KA-DK-0007,Dakshina Kannada,2025-11,Wheat,140,135,0,0,135
FPS-KA-DK-0007,Dakshina Kannada,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0007,Dakshina Kannada,2025-12,Rice,245,240,5,0,245
FPS-KA-DK-0007,Dakshina Kannada,2025-12,Wheat,140,140,5,0,145
FPS-KA-DK-0007,Dakshina Kannada,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0007,Dakshina Kannada,2026-01,Rice,240,245,0,5,235
FPS-KA-DK-0007,Dakshina Kannada,2026-01,Wheat,150,150,5,0,155
FPS-KA-DK-0007,Dakshina Kannada,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0007,Dakshina Kannada,2026-02,Rice,275,270,0,0,270
FPS-KA-DK-0007,Dakshina Kannada,2026-02,Wheat,145,140,0,0,140
FPS-KA-DK-0007,Dakshina Kannada,2026-02,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0007,Dakshina Kannada,2026-03,Rice,250,245,5,0,250
FPS-KA-DK-0007,Dakshina Kannada,2026-03,Wheat,165,165,5,5,165
FPS-KA-DK-0007,Dakshina Kannada,2026-03,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0007,Dakshina Kannada,2026-04,Rice,270,260,5,5,265
FPS-KA-DK-0007,Dakshina Kannada,2026-04,Wheat,155,160,5,0,160
FPS-KA-DK-0007,Dakshina Kannada,2026-04,Coarse Grains,15,15,0,0,15
FPS-KA-DK-0007,Dakshina Kannada,2026-05,Rice,250,235,5,0,240
FPS-KA-DK-0007,Dakshina Kannada,2026-05,Wheat,150,145,0,0,145
FPS-KA-DK-0007,Dakshina Kannada,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0007,Dakshina Kannada,2026-06,Rice,250,245,0,0,245
FPS-KA-DK-0007,Dakshina Kannada,2026-06,Wheat,155,150,0,5,150
FPS-KA-DK-0007,Dakshina Kannada,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0007,Dakshina Kannada,2026-07,Rice,220,210,0,0,210
FPS-KA-DK-0007,Dakshina Kannada,2026-07,Wheat,140,145,0,0,140
FPS-KA-DK-0007,Dakshina Kannada,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-DK-0007,Dakshina Kannada,2026-08,Rice,225,225,5,0,230
FPS-KA-DK-0007,Dakshina Kannada,2026-08,Wheat,135,135,0,5,130
FPS-KA-DK-0007,Dakshina Kannada,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-DK-0008,Dakshina Kannada,2025-09,Rice,200,205,5,0,205
FPS-KA-DK-0008,Dakshina Kannada,2025-09,Wheat,135,130,5,0,135
FPS-KA-DK-0008,Dakshina Kannada,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-DK-0008,Dakshina Kannada,2025-10,Rice,210,200,0,5,200
